"ID","Fec.Nac","Sexo","Edad","Antiguedad","enero.1994","febrero.1994","marzo.1994","abril.1994","mayo.1994","junio.1994","julio.1994","agosto.1994","septiembre.1994","octubre.1994","noviembre.1994","diciembre.1994","enero.1995","febrero.1995","marzo.1995","abril.1995","mayo.1995","junio.1995","julio.1995","agosto.1995","septiembre.1995","octubre.1995","noviembre.1995","diciembre.1995","enero.1996","febrero.1996","marzo.1996","abril.1996","mayo.1996","junio.1996","julio.1996","agosto.1996","septiembre.1996","octubre.1996","noviembre.1996","diciembre.1996","enero.1997","febrero.1997","marzo.1997","abril.1997","mayo.1997","junio.1997","julio.1997","agosto.1997","septiembre.1997","octubre.1997","noviembre.1997","diciembre.1997","enero.1998","febrero.1998","marzo.1998","abril.1998","mayo.1998","junio.1998","julio.1998","agosto.1998","septiembre.1998","octubre.1998","noviembre.1998","diciembre.1998","enero.1999","febrero.1999","marzo.1999","abril.1999","mayo.1999","junio.1999","julio.1999","agosto.1999","septiembre.1999","octubre.1999","noviembre.1999","diciembre.1999","enero.2000","febrero.2000","marzo.2000","abril.2000","mayo.2000","junio.2000","julio.2000","agosto.2000","septiembre.2000","octubre.2000","noviembre.2000","diciembre.2000","enero.2001","febrero.2001","marzo.2001","abril.2001","mayo.2001","junio.2001","julio.2001","agosto.2001","septiembre.2001","octubre.2001","noviembre.2001","diciembre.2001","enero.2002","febrero.2002","marzo.2002","abril.2002","mayo.2002","junio.2002","julio.2002","agosto.2002","septiembre.2002","octubre.2002","noviembre.2002","diciembre.2002","enero.2003","febrero.2003","marzo.2003","abril.2003","mayo.2003","junio.2003","julio.2003","agosto.2003","septiembre.2003","octubre.2003","noviembre.2003","diciembre.2003","enero.2004","febrero.2004","marzo.2004","abril.2004","mayo.2004","junio.2004","julio.2004","agosto.2004","septiembre.2004","octubre.2004","noviembre.2004","diciembre.2004","enero.2005","febrero.2005","marzo.2005","abril.2005","mayo.2005","junio.2005","julio.2005","agosto.2005","septiembre.2005","octubre.2005","noviembre.2005","diciembre.2005","enero.2006","febrero.2006","marzo.2006","abril.2006","mayo.2006","junio.2006","julio.2006","agosto.2006","septiembre.2006","octubre.2006","noviembre.2006","diciembre.2006","enero.2007","febrero.2007","marzo.2007","abril.2007","mayo.2007","junio.2007","julio.2007","agosto.2007","septiembre.2007","octubre.2007","noviembre.2007","diciembre.2007","enero.2008","febrero.2008","marzo.2008","abril.2008","mayo.2008","junio.2008","julio.2008","agosto.2008","septiembre.2008","octubre.2008","noviembre.2008","diciembre.2008","enero.2009","febrero.2009","marzo.2009","abril.2009","mayo.2009","junio.2009","julio.2009","agosto.2009","septiembre.2009","octubre.2009","noviembre.2009","diciembre.2009","enero.2010","febrero.2010","marzo.2010","abril.2010","mayo.2010","junio.2010","julio.2010","agosto.2010","septiembre.2010","octubre.2010","noviembre.2010","diciembre.2010","enero.2011","febrero.2011","marzo.2011","abril.2011","mayo.2011","junio.2011","julio.2011","agosto.2011","septiembre.2011","octubre.2011","noviembre.2011","diciembre.2011","enero.2012","febrero.2012","marzo.2012","abril.2012","mayo.2012","junio.2012","julio.2012","agosto.2012","septiembre.2012","octubre.2012","noviembre.2012","diciembre.2012","enero.2013","febrero.2013","marzo.2013","abril.2013","mayo.2013","junio.2013","julio.2013","agosto.2013","septiembre.2013","octubre.2013","noviembre.2013","diciembre.2013","enero.2014","febrero.2014","marzo.2014","abril.2014","mayo.2014","junio.2014","julio.2014","agosto.2014","septiembre.2014","octubre.2014","noviembre.2014","diciembre.2014","enero.2015","febrero.2015","marzo.2015","abril.2015","mayo.2015","junio.2015","julio.2015","agosto.2015","septiembre.2015","octubre.2015","noviembre.2015","diciembre.2015","enero.2016","febrero.2016","marzo.2016","abril.2016","mayo.2016","junio.2016","julio.2016","agosto.2016","septiembre.2016","octubre.2016","noviembre.2016","diciembre.2016","enero.2017","febrero.2017","marzo.2017","abril.2017","mayo.2017","junio.2017","julio.2017","agosto.2017","septiembre.2017","octubre.2017","noviembre.2017","diciembre.2017","enero.2018","febrero.2018","marzo.2018","abril.2018","mayo.2018","junio.2018","julio.2018","agosto.2018","septiembre.2018","octubre.2018","noviembre.2018","diciembre.2018","enero.2019","febrero.2019","marzo.2019","abril.2019","mayo.2019","junio.2019","julio.2019","agosto.2019","septiembre.2019","octubre.2019","noviembre.2019","diciembre.2019","enero.2020","febrero.2020","marzo.2020","abril.2020","mayo.2020","junio.2020","julio.2020","agosto.2020","septiembre.2020","octubre.2020","noviembre.2020","diciembre.2020","enero.2021","febrero.2021","marzo.2021","abril.2021","mayo.2021","junio.2021","julio.2021","agosto.2021","septiembre.2021","octubre.2021","noviembre.2021","diciembre.2021","enero.2022","febrero.2022","marzo.2022","abril.2022","mayo.2022","junio.2022","julio.2022","agosto.2022","septiembre.2022","octubre.2022","noviembre.2022","diciembre.2022","enero.2023","febrero.2023","marzo.2023","abril.2023","mayo.2023","junio.2023","julio.2023","agosto.2023","septiembre.2023","octubre.2023","noviembre.2023","diciembre.2023","num_cuotas"
6457,"1977-05-23","M",46,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60084.37,200280.87,205588.74,205588.74,123353,0,57221.74,75466.93,0,153995.62,153995.62,153995.62,153995.62,153995.62,160712.12,160712.12,419424.24,160712.12,170808.75,173700.93,176820.99,0,0,0,0,0,0,0,0,0,0,14481.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138773.12,0,0,0,0,12615.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431760,431761.24,431761.24,431761.24,431761.24,472558.74,472558.74,472558.74,472558.74,472558.74,440790.305,514353.74,523963.74,523964.37,523965,523965,523965,541842.5,541842.5,541841.26,541841.26,541841.26,532395.63,554511.26,574850.02,574850.02,574851.26,574851.26,574851.26,590891.26,590891.26,590891.26,590891.26,590891.26,581035.63,607431.28,607431.28,607431.26,607431.26,607431.26,607431.26,629693.78,629693.78,629693.76,629693.76,629693.76,618808.755,652446.26,652446.26,652446.26,652446.26,652446.26,652446.26,673587.52,673587.52,673587.5,673587.5,673587.5,662600.315,688102.5,688102.5,688102.5,688084,688084,688084,688084,743241.5,715662.76,715662.76,715662.76,702734.26,727689.51,727689.5,751218.5,735532.5,367766.25,367766.5,367766.5,367766.5,1423584.25,257436.5,367798.38,549592.19,368086,608913.01,748339.26,748339.26,748339.26,748339.26,748339.26,748339.26,748716.51,748465,748465,743109.19,754549.88,766719.63,777973.26,766414.26,766414.26,766414.26,1109746.76,1142201.25,889775,1397703.63,876445,959363.005,914476.682916667,962183.63,890099.5,890099.5,890099.5,890099.5,890099.5,910771,846261.25,1487377.38,912864.5,988360.315,912864.5,975750.75,912864.5,912864.5,912864.5,912864.5,939114.5,926499.51,945872.01,1413043.88,937308.5,1020835.565,937308.5,1001793.88,937308.5,937308.5,937308.5,937308.5,937308.5,949934.5,949934.5,949934.5,949934.5,948749.19,949934.5,949934.5,949934.5,949934.5,949934.5,949934.5,949934.5,949934.5,0,0,0,0,0,0,0,0,0,0,0,0,174
7597,"1979-02-21","F",44,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14080,28160.87,90795.62,162378.24,113686.98,0,224206.12,224206.12,224206.12,224206.12,224206.12,233219.11,233219.11,609885.25,240152.12,240152.12,239867.805,240152.12,254706.99,254706.99,254707,254707,254707,265838.25,265838.25,693747,265839.12,265838.25,277743.805,275025.99,219258.25,326832.12,186025.99,186025.99,175258.99,167337.25,164492,0,0,0,139252.12,0,246352.12,242439.11,207805.24,169463.49,0,0,0,0,0,0,0,0,204872.99,238431.25,0,0,0,0,0,0,0,0,0,0,167954.37,404001.87,404001.75,404001.74,404001.74,418223.37,397845.62,827719.36,384193.12,390917.5,390960.31,469921.87,406697.5,406698.12,406698.74,406698.74,406698.74,428487.49,456939.99,1186068.11,456940,456940,448575.625,582926.25,620444.99,620445.62,620446.25,620446.25,615318.75,763922.5,763922.49,763922.5,763922.49,763922.49,717688.75,844448.75,694076.25,694076.25,680423.12,666769.99,666770,732386.25,732386.25,732386.25,732385,732385,732385,802733.75,813148.75,844364.99,906798.74,906798.76,906798.76,938672.52,938672.52,938672.5,938672.5,938672.5,898709.695,884698.76,1241393.77,1261973.77,1208060.63,1154146.26,1154146.26,1186295.02,1186295.02,1186295,1186295,1186295,1168117.5,1197818.76,1212491.26,1212491.26,1212491.26,1212491.26,1212491.26,1256912.52,1256912.52,1256912.52,1256912.51,1256912.5,1234588.125,1301925,1317420,1317420,1317420,1317420,1317419.38,1360166.26,1360166.26,1360167.5,1360167.5,1360167.5,1337332.19,1363146.88,523155.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932345.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488638.75,700553.25,0,997634.13,1065026.75,1065026.75,1065026.75,639016.13,266256.75,270250.75,270250.75,556305.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241179.5,556568,556568,556568,166970.38,0,704985.75,0,0,0,0,0,0,0,0,0,0,0,0,0,159
8320,"1980-07-01","M",43,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68070.5,22406.12,0,7591.68,0,0,140085.24,159772.25,159772.25,159772.12,159772,165259,174813.75,488409.49,222589.5,222589.5,204474.31,230245.24,215221.74,230243.5,230243.5,230243.5,230243.5,240351.25,243780.99,631747.61,244945.99,244954.74,252766.055,254623.37,223860.99,223860.86,223860.74,223860.74,223860.74,232596.49,236324.37,614857.36,236325.24,236325.24,249292.62,247944.49,281539,281539,281539,281539,281539,291198.99,295249.99,768236.24,295248.74,295248.74,307168.43,332068.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156945.62,294273.74,294273.76,379430.64,0,0,0,0,0,0,73322.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144393.75,335480.5,360984.5,692603.25,719078.76,702946.76,697864.76,523715.01,379776.25,697864.75,697864.76,697864.76,697864.76,697864.76,697864.76,723956.25,897425.25,0,0,0,0,890175,716466.25,716466.26,382115.38,0,0,220890,262317.88,0,0,488802.13,264184.5,655796.13,786955.5,786955.5,1622808.75,1095179.51,989110.76,0,989110.76,989110.76,1022742.25,1786616.38,1005926.5,804741,804741,1180287,1005926.5,1005926.5,1039793.13,1014163.88,1011342.76,1049930,1033680.5,997566.44,1033680.5,865588,1279060,1072324,1072324,1072324,1072324,1072324,1072324,1089245.26,1089245.26,1081074.945,1089245.26,1050601.76,1050601.76,1050601.76,1050601.76,1050601.76,1050601.76,1050601.76,0,0,0,0,0,0,0,0,0,0,0,0,124
8483,"1981-03-06","F",42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25748.76,25748.76,971982.5,971982.5,971982.5,971982.5,981456.26,1285126.28,1285126.26,1301930,1301930,1301930,1348628.76,1348628.76,1348628.76,1348629.38,1348630,1311057.815,1373060,1117036.26,1117036.26,1135160.02,1135160.02,1135160,1171996.26,1171996.26,1171996.26,1171996.26,1171996.26,1161124.07,1177057.52,1177057.52,1177037.52,1195817.63,1195817.76,1195817.76,1195817.76,1291668.13,1243742.76,1243742.76,1243742.76,1218965.82,1243742.76,1243742.76,1283875.26,1276876.26,1276876.26,1276876.26,1276876.26,1276876.26,1280162.5,1277971.5,1277971.5,1264284.815,1277971.5,1277971.5,1277971.5,1297744.76,1297744.76,1297744.76,1297744.76,1297744.76,1298379.26,1297956.26,1297956.26,1664868.695,1358940,1132450,1616634.5,1389269,1389269,1389269,1389269,1389269,1485502.25,1421346.76,4362872.13,2812710.76,1421346.76,1225042.51,1684065.75,1463875.5,1463875.5,2446969.5,1463875.5,1476875.01,1488103.76,1476284.76,1476284.76,1470340.695,1476284.76,1230237.5,1230237.5,1968379.76,1476284.76,1476284.76,1518284.76,1486283.01,1605885.25,1529300.5,1509801.26,1505311.445,1509801.26,1258167.76,1761434.76,1509801.26,1509801.26,1509801.26,1591868.26,1530318,1530318,1530318,1530318,1527448.44,1530318,1275265,1785371,1530318,1530318,1530318,1530318,1530318,0,0,0,0,0,0,0,0,0,0,0,0,124
8661,"1982-02-21","F",41,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6049.62,90741.74,90741.74,90741.74,62059.99,0,6219.12,31910.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107330.62,0,9757.5,0,0,0,0,0,0,269280,269280,269280,269280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579267.52,643092.52,643091.26,643091.26,643091.26,661036.26,661036.26,661037.5,661037.5,661037.5,621995,678323.76,659274.39,695806.26,707461.26,707461.26,707461.26,733205.02,733205.02,733206.26,733206.26,733206.26,684225.315,727085.02,757856.28,757857.52,757856.89,757856.26,757856.26,782411.26,782411.26,782411.26,782411.26,782411.26,768389.38,797398.76,765493.76,765493.76,765472.76,765472.76,765472.76,765472.76,826834.26,796153.5,796153.5,796153.5,783077.5,808180.25,808180.26,834212,816857.5,816857.5,816857.5,816857.5,735171.75,818915.13,817567,817567,807013.69,829734.63,735658.26,923811.26,1290732.76,983400.76,1011986.38,1004840.76,1009605.25,398926.75,993660.76,1814541.26,2086606.13,1081231.5,926969.5,949437.5,1374851.76,1089605.26,1089605.26,1101867.26,1101867.26,1128484.01,1110739.5,1110739.5,1046964.5,953552.5,983260,968406.26,871396.76,1749357.26,1164050.26,1176597,1188784,1182690.5,1182690.5,1182690.5,1161498.69,1182690.5,1182690.5,1182690.5,1178731,1178731,1178731,1204981,1184981,1220670.76,1211669.26,1199481.76,1197050.38,1199481.76,1199481.76,1240110.5,1213024.5,1213024.5,1213024.5,1225650.38,1225650.5,1225650.5,1213608.35833333,1225650.5,1224229.125,1225650.5,1353980.76,1353980.76,1355960.88,1357940.5,1176881.75,1357940.5,1357940.5,0,0,0,0,0,0,0,0,0,0,0,0,141
8697,"1982-04-15","M",41,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65469.62,65469.62,65469.62,65469.62,65469.62,68069.62,68069.62,178058.37,70091.24,70091.24,68747.43,72907.73,0,0,0,0,0,0,0,0,0,0,5971.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182166.75,182166.75,182166.74,182166.74,182166.74,189490.24,189489.49,497579.99,189488.74,189488.74,191217.43,198925.24,203194.75,153698.24,104201.74,104201.74,104201.74,107817.12,107817.5,282877.5,107816.24,107816.24,123129.68,112294.99,121280,151600,151600,151600,151600,159180,159180,413868.74,159181.24,159181.24,163527.805,191855,127902.49,127902.49,127902.5,127902.5,127902.5,136295,136294.37,136293.74,139046.87,318436.37,274788.12,148658.75,148658.75,148658.74,148658.74,148658.74,148658.74,154086.24,340643.12,154087.49,162323.12,366054.37,306606.87,179473.75,0,0,0,0,0,0,0,0,0,0,0,0,0,196226.89,294341.26,294341.26,294341.26,302552.52,302552.52,302552.5,302552.5,302552.5,386862.5,0,308592.5,308592.5,314551.26,314551.26,0,0,0,0,0,0,0,77203.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476019.38,892714.51,873659.76,873659.76,873659.76,799363.76,402413,800854.76,818173.25,809514,680727.76,680727.76,680727.76,680727.76,695749.26,694546.76,694546.76,672698.755,694546.76,30082.75,239908.13,263429,262042.5,262042.5,262042.5,262042.5,262960.5,267445.76,267445.76,249358.565,196145.5,345904,352815.75,348600.5,348600.5,522571.75,400091.75,517786.75,416201.5,358814.76,277458.5,300636.065,277458.5,137910.63,364380.5,364380.5,364380.5,364380.5,364380.5,371692.75,718127.75,402214,536850.88,715911.25,374824,304036.88,410449.76,456055.26,391662.13,317142.25,353606.5,388197.5,450397.13,478397.88,464992.5,660515.76,473197.26,805871.01,519888.51,473197.26,473197.26,473197.26,473197.26,473197.26,473197.26,767185.39,905398.89,1061776.26,481402,450560,450560,450560,450560,450560,450560,450560,0,0,0,0,0,0,0,0,0,0,0,0,175
13563,"1978-07-06","F",45,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109019.99,114757.37,114757.37,114757.37,114757.37,119740.87,119740.87,309459.12,119740.87,119740.87,120321.305,119740.87,125806.11,128979.12,128979.12,128979.12,128979.12,132853.87,132853.87,349539.99,135843.5,135843.5,140986.56,135843.5,163657.37,163657.37,163657.37,163657.37,163657.37,170850.37,170850.37,445794.75,170850.37,170795.62,177701.745,179488.74,164613.87,182041.75,182041.74,182041.74,182041.74,188483.49,188483.49,447265.24,188485.24,188485.24,195059.995,211077.48,0,0,0,0,0,0,0,0,0,0,0,0,199476.5,199476.5,199477.36,199478.24,199478.24,207417.49,212176.62,528331.37,216937.5,216937.5,207761.75,246364.12,0,0,0,0,0,0,0,0,0,0,0,0,306622,306622,306622,306622,306622,306622,321953.12,0,0,0,0,0,0,0,0,164991.25,83893.75,13982.5,0,0,0,0,0,21528.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385920.63,121697.5,101414.38,0,206885.63,121697.5,142623.13,0,137910,125372.5,125372.5,52470,344497.5,255802.5,204641.88,0,506834.38,259558.75,311925.01,0,789636.5,593320.75,593320.75,517558.25,459622,470430,470430,470430,470430,470430,470430,470430,501762,501762,501762,501762,501762,543273,543273,543273,543273,543272.63,543273,543273,578769,552063,471862,578769,578769,658394,658394,658394,658394,658394,658394,658394,662134,662134,662134,756725,756725,699570,699970,756725,756725,756725,756725,756725,756230,755735,755735,755735,742267.5,755735,1150201.88,755735,755735,755735,755735,755735,778407,767071,767071,767071,767071,767071,767071,992524.76,871440.13,1520300.26,581168.88,179866.25,1000774.88,858703.63,1321351.63,741692.13,625451.5,1056885.25,821557.75,703894,625451.5,625451.5,606767.75,625451.5,625451.5,875806.88,891826.76,1045066.88,1001284,1001284,1001284,0,0,0,0,0,0,0,0,0,0,0,0,179
17275,"1979-03-27","F",44,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9819.99,10210.37,10513.87,10513.87,14737.36,10936.49,17647.74,17647.74,17647,17647,17647,18412.25,18412.25,48060.87,18413,18413,19005.18,19177.49,19542.5,19542.74,4885.24,4885.24,4885.24,7327.86,0,0,0,0,6572.99,0,0,0,0,0,61720,205734,210356.6,330389.49,330389.49,330389.5,379210.36,0,165194.75,0,14975.62,225388.74,0,0,0,0,0,0,0,0,86386,86386,86386,86386,86386,88997.37,294551.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699111.88,851657.5,851657.5,851657.5,882785,882785,882785,882785.63,882786.26,1583096.89,899045.02,900006.89,927683.76,927683.76,927683.76,927683.76,957205.02,957205.02,957205,957205,957205,933620.63,426260.64,916926.26,920831.26,977029.5,977029.5,977029.5,977029.5,1053665.5,1015347.5,1015347.5,1015347.5,1717728.63,1015347.5,1015347.5,1058890.5,1037460.5,1037460.5,990292,990292,990292,923677,991161,991161,1010277.88,473095.75,993360,1051936.25,1051936.5,1051936.5,981807.38,1051936.5,1051936.5,1052443.5,1052105.5,1052105.5,1020307.125,1052105.5,1052105.5,1087272.5,1071492.5,1071492.5,1071492.5,1071492.5,1071492.5,1162205,1088434,1088434,1081442.19,1088434,1121684,1116823,1005140.75,1116823,1005140.75,1116823,1128448,1206074.63,1124908.5,1124908.5,1112379.875,1124908.5,1124908.5,1124908.5,1124908.5,1124908.5,1124908.5,1151158.5,1145158.5,1213580,1165808,1148370.5,1145702.25,1148370.5,1148370.5,1148370.5,1148370.5,1148370.5,1148370.5,1207555.5,1160207.5,1160207.5,1160207.5,1160207.5,1158989.44,1160207.5,1160207.5,1160207.5,1160207.5,1160207.5,1160207.5,1160207.5,1160207.5,0,0,0,0,0,0,0,0,0,0,0,0,157
17570,"1981-11-18","F",42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135421.75,135421.75,0,0,0,0,0,0,0,22181.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197278.75,197278.74,197278.74,197278.74,209519.99,209519.99,209520,209520,209520,377106.25,228078.75,223278.75,228078.74,228078.74,228078.74,228078.74,236209.99,236209.99,236210,236227.5,236227.5,231995,259765,265116.24,265116.25,265116.24,265116.26,265116.26,273445.02,273445.02,273445,273445,273445,268828.125,279336.26,279336.26,285860.02,285860.01,285860,285860,293213.76,293213.76,293213.76,293213.76,293213.76,288351.255,299042.52,0,109649.38,299043.76,305002.5,305002.5,312522.5,312522.5,312523.76,312523.76,312523.76,287010.32,320805.02,320805.02,320803.76,320803.76,327097.52,327098.76,337006.26,337006.26,337005,337005,337005,330641.875,345078.76,393430.01,345080.02,345070,351663,351663,351663,384101.5,367882.26,367882.26,355619.51,357815.505,367882.26,367882.26,383540,348228.13,187372.38,190072,190072,190072,367968.63,380460.5,380460.5,375460.375,380460.5,380460.5,380460.5,385791.63,390510.26,390510.26,390510.26,390510.26,356096.26,365968.51,379038.75,384621.315,392109,392109,401787.13,395335.26,402577.01,396001.63,395867.38,402577,414118,406445.5,454269.5,432153.25,457685.5,387461.25,505258.51,505258.51,504653.51,513177.5,521875.5,380984.63,517172.13,672629.88,262968.88,466900.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270848.13,446263.63,0,0,0,781567.75,0,0,0,0,0,0,0,0,0,0,0,0,136
